year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege_white,puma_shcollege_hispanic,puma_shcollege_black,puma_shcollege_asian,puma_shcollege_other,puma_shnoncollege_white,puma_shnoncollege_hispanic,puma_shnoncollege_black,puma_shnoncollege_asian,puma_shnoncollege_other,puma_shmarr_white_noncol,puma_shcoh_white_noncol,puma_shunpmom_white_noncol,puma_shmarr_hispanic_noncol,puma_shcoh_hispanic_noncol,puma_shunpmom_hispanic_noncol,puma_shmarr_black_noncol,puma_shcoh_black_noncol,puma_shunpmom_black_noncol,puma_shmarr_asian_noncol,puma_shcoh_asian_noncol,puma_shunpmom_asian_noncol,puma_shmarr_other_noncol,puma_shcoh_other_noncol,puma_shunpmom_other_noncol,puma_shmarr_white_col,puma_shcoh_white_col,puma_shunpmom_white_col,puma_shmarr_hispanic_col,puma_shcoh_hispanic_col,puma_shunpmom_hispanic_col,puma_shmarr_black_col,puma_shcoh_black_col,puma_shunpmom_black_col,puma_shmarr_asian_col,puma_shcoh_asian_col,puma_shunpmom_asian_col,puma_shmarr_other_col,puma_shcoh_other_col,puma_shunpmom_other_col,puma_shpov_white_noncol,puma_shpov_hispanic_noncol,puma_shpov_black_noncol,puma_shpov_asian_noncol,puma_shpov_other_noncol,puma_shpov_white_col,puma_shpov_hispanic_col,puma_shpov_black_col,puma_shpov_asian_col,puma_shpov_other_col,puma_shpov_white_noncol_marr,puma_shpov_white_noncol_coh,puma_shpov_white_noncol_unpmom,puma_shpov_hisp_noncol_marr,puma_shpov_hisp_noncol_coh,puma_shpov_hisp_noncol_unpmom,puma_shpov_black_noncol_marr,puma_shpov_black_noncol_coh,puma_shpov_black_noncol_unpmom,puma_shpov_asian_noncol_marr,puma_shpov_asian_noncol_coh,puma_shpov_asian_noncol_unpmom,puma_shpov_other_noncol_marr,puma_shpov_other_noncol_coh,puma_shpov_other_noncol_unpmom,puma_shpov_white_col_marr,puma_shpov_white_col_coh,puma_shpov_white_col_unpmom,puma_shpov_hisp_col_marr,puma_shpov_hisp_col_coh,puma_shpov_hisp_col_unpmom,puma_shpov_black_col_marr,puma_shpov_black_col_coh,puma_shpov_black_col_unpmom,puma_shpov_asian_col_marr,puma_shpov_asian_col_coh,puma_shpov_asian_col_unpmom,puma_shpov_other_col_marr,puma_shpov_other_col_coh,puma_shpov_other_col_unpmom
2023,middle atlantic division,0,702,00702,3600702,Onondaga County (North) PUMA,69.584259,,71.636772,0,80.252769,30.415741,,28.363228,100,19.747231,76.271187,3.3898306,20.338982,,,,0,0,100,100,0,0,0,0,100,84.782608,5.7971015,9.42029,,,,100,0,0,,,,20,80,0,10.238179,,30.83004,40.03466,0,1.3052598,,0,,26.574802,14.025551,0,3.374578,,,,,,30.83004,40.03466,,,,,0,0,0,11.699164,,,,0,,,,,,0,30.821917,
2023,middle atlantic division,0,703,00703,3600703,Onondaga County (Central)--Syracuse City (Outer) PUMA,55.152248,45.043106,93.504822,70.199432,79.581154,44.847752,54.956894,6.4951782,29.800568,20.418846,69.230774,7.6923079,23.076923,55.555557,11.111112,33.333336,100,0,0,80,0,20,66.666672,0,33.333336,83.030304,3.6363635,13.333334,66.666672,0,33.333336,66.666672,0,33.333336,84.615387,0,15.384616,85.714287,0,14.285715,8.4065027,32.058823,0,0,0,1.1593384,0,0,0,0,2.1256826,27.488152,26.92683,0,0,79.368935,0,,,0,,0,0,,0,.6809848,7.5313807,1.6202532,0,,0,0,,0,0,,0,0,,0
2023,middle atlantic division,0,704,00704,3600704,Cayuga & Onondaga (South) Counties PUMA,43.794842,78.802589,19.23077,52.941177,26.064381,56.205158,21.197411,80.769226,47.058823,73.935623,55.978264,23.913044,20.108696,66.666672,0,33.333336,0,0,100,50,50,0,30.769232,61.538464,7.6923079,79.194626,7.3825502,13.422818,60.000004,0,40,100,0,0,100,0,0,83.333328,0,16.666668,5.6018567,0,0,0,4.775281,4.562686,42.915813,0,0,0,3.0413072,9.2132082,6.5267177,0,,0,,,0,0,0,,0,6.0176992,0,0,56.797581,12.521009,0,,100,0,,,0,,,0,,0
2023,middle atlantic division,0,800,00800,3600800,Wayne & Seneca & Yates Counties PUMA,36.132267,15.365551,0,0,0,63.867733,84.634445,100,100,100,77.814568,10.2649,11.920529,41.666664,0,58.333332,0,0,100,100,0,0,25,10,65,87.30159,4.7619047,7.9365082,100,0,0,,,,,,,,,,12.889502,4.0995607,100,0,35.532234,4.1838789,0,,,,8.6513128,32.78027,14.938684,0,,6.3926945,,,100,0,,,0,0,57.524269,4.0881271,0,10.79646,0,,,,,,,,,,,
2023,middle atlantic division,55,901,00901,3600901,Monroe County (East) PUMA,79.126305,45.074627,12.248629,38.013138,60.383945,20.873695,54.925373,87.751373,61.986862,39.616055,66.666672,18.518518,14.814815,63.636364,0,36.363636,100,0,0,50,0,50,60.000004,0,40,90.640396,2.9556651,6.4039412,100,0,0,100,0,0,85.714287,0,14.285715,83.333328,0,16.666668,7.4115791,27.89855,0,72.582779,0,1.9670768,0,0,0,0,0,7.2261071,58.940399,59.574467,,0,0,,,0,,100,0,,0,0,17.659138,23.069679,0,,,0,,,0,,0,0,,0
2023,middle atlantic division,55,902,00902,3600902,Monroe County (Central)--Rochester City (East) PUMA,24.291803,9.4505501,5.7634354,100,0,75.708199,90.549454,94.236565,0,100,31.818182,27.272728,40.909092,29.166666,27.083334,43.75,17.857143,1.7857144,80.35714,,,,0,0,100,80,6.666667,13.333334,37.5,0,62.5,0,0,100,100,0,0,,,,33.708607,46.966019,21.479013,,0,0,24.252493,0,0,,0,84.326019,12.574493,31.86895,29.273355,62.348991,38.752197,0,18.525549,,,,,,0,0,0,0,0,,43.975906,,,0,0,,,,,
2023,middle atlantic division,55,903,00903,3600903,Monroe County (Central)--Rochester City (West) PUMA,54.028023,0,11.650486,61.142857,0,45.971977,100,88.349518,38.857143,100,28.57143,0,71.428574,26.31579,10.526316,63.15789,13.114754,16.393442,70.491806,0,0,100,25,12.5,62.5,80,0,20,,,,80,0,20,0,0,100,,,,64.666664,50,16.520557,0,0,0,,0,0,,0,,76.377953,0,100,70.327103,0,0,28.215942,,,0,0,0,0,0,,0,,,,0,,0,,,0,,,
2023,middle atlantic division,55,904,00904,3600904,Monroe County (Central)--Greece & Gates Towns PUMA,49.868374,17.315285,28.695652,49.814125,0,50.131626,82.684715,71.304352,50.185875,100,74.545456,16.363636,9.090909,55.555557,11.111112,33.333336,21.428572,35.714287,42.857143,25,50,25,72.727272,0,27.272728,89.156631,2.4096384,8.4337349,50,0,50,75,0,25,100,0,0,,,,10.757877,0,20.557491,19.259258,79.610298,4.0947351,0,0,0,,11.395349,15.219338,0,0,0,0,0,0,47.96748,0,0,100,76.465866,,100,0,100,4.7368422,0,,0,0,,0,0,,,,,
2023,middle atlantic division,55,905,00905,3600905,Monroe County (North & West) PUMA,50.459099,54.526962,0,,46.59864,49.540901,45.473038,100,,53.40136,75.280899,12.35955,12.35955,20,20,60.000004,10,20,70,,,,0,100,0,92.783508,3.0927835,4.1237111,100,0,0,,,,,,,100,0,0,8.4847755,0,46.323528,,0,0,0,,,0,5.6954536,0,36.291912,0,0,0,0,0,52.968998,,,,,0,,0,0,0,0,,,,,,,,,0,,
2023,middle atlantic division,55,906,00906,3600906,Monroe County (South) PUMA,60.415535,14.490358,13.29114,56.791748,89.832291,39.584465,85.509644,86.708862,43.208252,10.167709,77.906975,2.3255813,19.767443,33.333336,66.666672,0,0,0,100,61.538464,0,38.46154,100,0,0,91.37056,3.5532997,5.0761418,100,0,0,0,0,100,95.121948,0,4.8780484,92.307693,0,7.6923079,18.123487,0,0,41.137634,0,1.8263267,0,0,12.017001,0,3.1757231,0,66.341896,0,0,,,,0,0,,76.343071,0,,,1.9944307,0,0,0,,,,,0,13.089226,,0,0,,0
2023,middle atlantic division,0,1000,01000,3601000,"Genesee, Orleans & Wyoming Counties PUMA",38.466515,10.779436,,,49.084858,61.533485,89.220566,,,50.915142,75.111107,10.666667,14.222222,50,25,25,,,,,,,0,66.666672,33.333336,83.870964,7.7419357,8.3870974,100,0,0,,,,,,,90,10,0,9.0902271,1.5799257,,,0,.43227667,0,,,16.271187,.79797983,1.6487455,54.711395,0,17.894737,0,,,,,,,,0,0,.5416792,0,0,0,,,,,,,,,0,100,
2023,middle atlantic division,63,1101,01101,3601101,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,49.646599,0,29.610073,100,1.4771049,50.353401,100,70.389923,0,98.522896,66.666672,3.9215689,29.411766,87.5,0,12.5,22.222223,0,77.777779,,,,30.769232,46.153847,23.076923,75.925926,7.4074073,16.666668,,,,66.666672,0,33.333336,100,0,0,0,0,100,6.8324032,30.854153,0,,34.482758,.9262436,,0,0,100,0,0,20.009907,32.162327,,0,0,,0,,,,0,92.555328,0,0,13.705585,0,,,,0,,0,0,,,,,100
2023,middle atlantic division,63,1102,01102,3601102,Niagara County (North & East) PUMA,54.141201,0,4.4117646,,22.439758,45.858799,100,95.588234,,77.560242,69.230774,13.186814,17.582418,85.714287,0,14.285715,0,0,100,,,,50,50,0,90.721649,4.1237111,5.1546392,,,,0,0,100,,,,100,0,0,7.9967356,0,79.519234,,0,0,,0,,0,9.148551,0,11.144761,0,,0,,,79.519234,,,,0,0,,0,0,0,,,,,,0,,,,0,,
2023,middle atlantic division,29,1201,01201,3601201,Erie County (Northwest) PUMA,44.484901,0,87.012985,44.578316,62.300682,55.515099,100,12.987015,55.421684,37.699318,63.636364,12.121212,24.242424,100,0,0,0,0,100,100,0,0,33.333336,0,66.666672,86.440674,6.7796612,6.7796612,,,,100,0,0,100,0,0,100,0,0,.6785028,0,0,0,0,4.5159469,,0,0,0,1.2012012,0,0,0,,,,,0,0,,,0,,0,5.2390308,0,0,,,,0,,,0,,,0,,
2023,middle atlantic division,29,1202,01202,3601202,Erie County (North Central) PUMA,74.389282,22.440088,22.515772,48.075413,100,25.610718,77.559914,77.48423,51.924587,0,68.421051,5.2631578,26.31579,0,0,100,50,0,50,88.888893,0,11.111112,,,,88.495575,1.7699115,9.7345133,100,0,0,85.714287,0,14.285715,92.307693,0,7.6923079,88.888893,0,11.111112,17.092033,0,4.173028,10.741301,,0,0,0,19.498911,5.4263568,6.6770792,100,26.708075,,,0,0,,5.6944447,0,,100,,,,0,0,0,0,,,0,,0,20.813953,,0,0,,100
2023,middle atlantic division,29,1203,01203,3601203,Erie County (Northeast) PUMA,68.929466,64.292496,,77.155174,41.959797,31.070534,35.707504,,22.844826,58.040203,73.333336,13.333334,13.333334,0,100,0,,,,100,0,0,66.666672,0,33.333336,93.893127,2.2900765,3.8167939,85.714287,0,14.285715,,,,100,0,0,100,0,0,0,0,,0,0,0,9.0103397,,0,0,0,0,0,,0,,,,,0,,,0,,0,0,0,0,0,,100,,,,0,,,0,,
2023,middle atlantic division,29,1204,01204,3601204,Erie County (Central) PUMA,37.87492,25.909662,27.075541,9.6584845,0,62.12508,74.09034,72.924461,90.341515,100,63.779526,11.023622,25.19685,0,0,100,20,10,70,100,0,0,100,0,0,73.684212,14.473684,11.842106,25,50,25,75,25,0,100,0,0,,,,10.171678,73.412361,0,37.212051,0,0,14.043583,0,16.574585,,8.2276773,17.037037,11.374002,,,73.412361,0,0,0,37.212051,,,0,,,0,0,0,0,0,100,0,0,,16.574585,,,,,
2023,middle atlantic division,29,1205,01205,3601205,Erie County (West Central)--Buffalo City (East) PUMA,41.745144,0,13.866885,6.1859512,14.663951,58.254856,100,86.133118,93.814049,85.336052,21.875,21.875,56.25,44.444447,0,55.555557,46.153847,0,53.846157,80.769226,0,19.23077,20,40,40,67.85714,17.857143,14.285715,,,,50,0,50,100,0,0,75,0,25,23.49078,33.612549,32.864693,23.455809,5.2505965,0,,30.072227,0,62.5,7.065217,0,40.442192,18.495604,,46.895565,39.72855,,27.029142,27.658081,,0,100,0,46.938778,0,0,0,,,,57.465492,,0,0,,,84.905663,,0
2023,middle atlantic division,29,1206,01206,3601206,Erie County (West Central)--Buffalo City (West) PUMA,58.274521,18.199326,29.23077,29.357798,54.333336,41.725479,81.800674,70.769226,70.642204,45.666664,17.391304,39.130436,43.47826,0,0,100,53.846157,0,46.153847,66.666672,0,33.333336,0,0,100,87.234047,2.1276596,10.638298,40,0,60.000004,100,0,0,66.666672,0,33.333336,100,0,0,46.427528,67.863449,13.210702,0,0,0,0,0,0,0,0,0,86.427795,,,67.863449,0,,23.723722,0,,0,,,0,0,0,0,0,,0,0,,,0,,0,0,,
2023,middle atlantic division,29,1207,01207,3601207,Erie County (South) PUMA,50.727005,80.387238,0,100,21.002386,49.272995,19.612762,100,0,78.997612,71.641792,17.164179,11.19403,100,0,0,100,0,0,,,,50,10,40,88.622757,2.3952098,8.9820366,85.714287,0,14.285715,,,,66.666672,33.333336,0,100,0,0,2.7024992,0,0,,0,.46066102,0,,22.772278,0,.35171202,2.1073558,24.682396,0,,,0,,,,,,0,0,0,.51980197,0,0,0,,0,,,,0,100,,0,,
2023,middle atlantic division,0,1300,01300,3601300,Livingston & Ontario Counties PUMA,56.15992,34.04908,77.14286,56.608479,47.744946,43.84008,65.95092,22.85714,43.391521,52.255054,65.745857,19.337017,14.917128,0,80,20,100,0,0,85.714287,0,14.285715,44.444447,22.222223,33.333336,85.185188,4.7619047,10.05291,16.666668,0,83.333328,57.14286,0,42.857143,66.666672,0,33.333336,66.666672,33.333336,0,7.9906836,0,0,0,16.071428,.13286713,51.8018,0,0,0,.96653205,15.848893,23.858921,,0,0,0,,,0,,0,0,100,9.2307692,0,3.3868093,0,0,,63.888889,0,,0,0,,0,0,0,
2023,middle atlantic division,0,1500,01500,3601500,Madison & Cortland Counties PUMA,39.359646,23.529411,25.308641,84.112152,18.890814,60.640354,76.470589,74.69136,15.887848,81.109184,61.904762,18.31502,19.78022,28.57143,28.57143,42.857143,50,0,50,100,0,0,62.5,0,37.5,74.876846,9.8522167,15.270937,100,0,0,100,0,0,66.666672,0,33.333336,62.5,37.5,0,13.457751,0,0,0,1.2820513,0,0,0,0,0,9.7872992,9.2643051,30.207808,0,0,0,0,,0,0,,,0,,2.4489796,0,0,0,0,,,0,,,0,,0,0,0,
2023,middle atlantic division,0,1600,01600,3601600,Fulton & Montgomery Counties PUMA,29.083893,1.1668612,0,60.317463,16.972034,70.916107,98.833138,100,39.682537,83.027969,53.333336,20.74074,25.925926,42.857143,42.857143,14.285715,0,0,100,100,0,0,36.842106,0,63.15789,76.785713,14.285715,8.9285717,100,0,0,,,,100,0,0,100,0,0,10.580783,0,100,0,58.36237,0,0,,0,0,1.1580381,5.818182,31.558815,0,0,0,,,100,0,,,0,,70.47686,0,0,0,0,,,,,,0,,,0,,
2023,middle atlantic division,93,1700,01700,3601700,Schenectady County--Schenectady City PUMA,55.821812,3.3904228,23.847958,92.904289,10.829036,44.178188,96.609573,76.152039,7.0957108,89.170967,69.565216,13.043478,17.391304,53.333336,20,26.666668,38.888889,11.111112,50,100,0,0,84.615387,0,15.384616,81.651375,7.3394494,11.009174,0,0,100,57.14286,14.285715,28.57143,80,20,0,100,0,0,12.974911,9.261939,65.128204,100,11.83274,2.8744328,0,0,25.35524,49.45055,4.1065259,55.457966,0,0,0,45.878136,78.860168,0,54.207729,100,,,3.033268,,100,1.7585139,0,9.1888819,,,0,0,0,0,43.754787,0,,49.45055,,
2023,middle atlantic division,91,1801,01801,3601801,Saratoga County (South & Central) PUMA,61.740067,72.981361,59.627331,75.305809,100,38.259933,27.018639,40.372669,24.694191,0,56.363636,23.636364,20,50,0,50,0,40,60.000004,100,0,0,,,,89.583328,3.125,7.2916665,66.666672,0,33.333336,100,0,0,100,0,0,62.5,0,37.5,5.1857042,0,0,0,,2.1713169,0,0,0,0,2.7512419,11.034483,0,0,,0,,0,0,0,,,,,,0,0,46.838409,0,,0,0,,,0,,,0,,0
2023,middle atlantic division,91,1802,01802,3601802,Saratoga County (Outer) PUMA,52.333988,17.166666,100,82.480316,46.370968,47.666012,82.833336,0,17.519684,53.629032,76.288658,12.371134,11.340206,83.333328,16.666668,0,,,,100,0,0,50,25,25,82.113823,8.9430895,8.9430895,100,0,0,0,0,100,100,0,0,66.666672,0,33.333336,5.5623846,0,,0,72.932335,.23325247,0,0,0,0,0,13.237063,36.53846,0,0,,,,,0,,,0,100,0,0,1.8882176,0,0,,,,,0,0,,,0,,0
2023,middle atlantic division,83,1900,01900,3601900,Rensselaer County--Troy City PUMA,47.866455,12.18656,12.137592,88.494492,28.243511,52.133545,87.813438,87.862411,11.505508,71.756485,59.803921,12.745099,27.450981,42.857143,28.57143,28.57143,6.666667,46.666668,46.666668,0,100,0,36.363636,36.363636,27.272728,83.333328,0,16.666668,33.333336,0,66.666672,66.666672,0,33.333336,100,0,0,100,0,0,2.9528468,58.595093,69.966438,0,21.210012,4.5628142,94.6502,0,0,0,1.1369421,0,7.8498297,87.305389,100,0,100,80.988022,24.933687,,0,,81.333336,0,0,1.5595989,,17.530731,0,,100,0,,0,0,,,0,,
2023,middle atlantic division,1,2001,02001,3602001,Albany County (East Central)--Albany City PUMA,49.648357,10.273082,24.472202,32.634033,10.678532,50.351643,89.726921,75.527802,67.365967,89.321472,57.894737,26.31579,15.789473,0,0,100,39.130436,0,60.869564,100,0,0,0,0,100,92.307693,0,7.6923079,100,0,0,90,10,0,100,0,0,100,0,0,21.177803,0,19.96273,80.968857,0,0,0,49.604599,0,0,0,0,78.133705,,,0,38.032307,,3.5555556,80.968857,,,,,0,0,,0,0,,,52.752293,0,,0,,,0,,
2023,middle atlantic division,1,2002,02002,3602002,Albany County (Outside Albany City) PUMA,68.031143,52.661068,46.386658,57.253944,31.046352,31.968857,47.338932,53.613342,42.746056,68.953644,54.945057,23.076923,21.978022,100,0,0,50,0,50,85,15.000001,0,64.285713,10.714286,25,78.260872,4.8309178,16.908213,100,0,0,80,0,20,95.833328,4.166667,0,100,0,0,8.3103189,89.940826,14.516129,27.494802,21.464226,5.692544,9.1755314,0,0,0,1.8653101,0,30.660376,89.940826,,,0,,31.578945,0,100,,12.568681,52.222221,20.655142,1.3293052,0,27.244476,9.1755314,,,0,,0,0,0,,0,,
2023,middle atlantic division,0,2100,02100,3602100,Columbia & Greene Counties PUMA,46.942799,20.448179,100,76.646713,60.535717,53.057201,79.551819,0,23.353287,39.464283,55.696201,25.316456,18.987341,0,0,100,,,,0,0,100,14.285715,0,85.714287,82.14286,2.3809524,15.476191,100,0,0,100,0,0,100,0,0,100,0,0,13.625343,0,,0,0,1.7172087,0,0,0,0,11.772152,6.2248096,41.813602,,,0,,,,,,0,0,,0,0,0,16.785713,0,,,0,,,0,,,0,,
2023,middle atlantic division,0,2201,02201,3602201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,45.276051,5.8073654,0,33.24873,80.305344,54.723949,94.192635,100,66.751266,19.694656,43.010754,43.010754,13.978495,66.666672,16.666668,16.666668,42.857143,42.857143,14.285715,91.666672,8.333334,0,100,0,0,81.666664,5,13.333334,100,0,0,,,,100,0,0,50,33.333336,16.666668,12.693901,61.954887,0,24.258556,0,.9589237,0,,12.366412,0,0,10.838979,70.386269,66.883118,0,0,0,0,0,25.977198,0,,0,,,0,0,6.1355309,0,,,,,,12.366412,,,0,0,0
2023,middle atlantic division,0,2204,02204,3602204,"Chenango, Delaware Counties & Broome County outside Greater Binghamton City PUMA",32.732304,23.251417,,,44.345898,67.2677,76.748581,,,55.654102,63.022507,22.186495,14.790997,71.428574,28.57143,0,,,,,,,85.714287,7.1428576,7.1428576,90.506325,2.5316455,6.9620252,100,0,0,,,,,,,80,20,0,8.7227612,0,,,24.169987,1.9418757,0,,,12.833333,3.1260357,14.373334,19.426289,0,0,,,,,,,,15.648286,0,100,1.86236,0,3.4990792,0,,,,,,,,,21.329639,0,
2023,middle atlantic division,109,2300,02300,3602300,Tompkins County PUMA,70.195183,0,,65.648857,24.331551,29.804817,100,,34.351143,75.668449,59.523808,16.666668,23.809525,0,100,0,,,,100,0,0,0,33.333336,66.666672,85.714287,5.4945054,8.7912092,,,,,,,100,0,0,100,0,0,9.9565659,71.087532,,0,71.378098,7.3060007,,,0,0,0,13.162705,31.697056,,71.087532,,,,,0,,,,0,87.826088,2.8284998,0,46.243523,,,,,,,0,,,0,,
2023,middle atlantic division,0,2403,02403,3602403,"Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities PUMA",29.186258,17.509727,11.294765,100,0,70.813744,82.490273,88.705231,0,100,43.356644,26.573425,30.069929,66.666672,0,33.333336,30.000002,30.000002,40,,,,100,0,0,83.13253,7.2289152,9.6385536,100,0,0,100,0,0,100,0,0,,,,20.109764,0,32.608696,,0,0,0,0,0,,0,24.641079,32.251705,0,,0,0,0,100,,,,0,,,0,0,0,0,,,0,,,0,,,,,
2023,middle atlantic division,0,2404,02404,3602404,"Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties PUMA",23.01823,19.512194,,,0,76.981766,80.487808,,,100,64.596268,18.322983,17.080746,100,0,0,,,,,,,41.666664,25,33.333336,85.344826,4.3103447,10.344828,100,0,0,,,,,,,,,,14.880596,0,,,52.100842,1.1568409,0,,,,11.196245,6.4252934,35.803879,0,,,,,,,,,0,32.07547,93.902435,0,0,11.040339,0,,,,,,,,,,,
2023,middle atlantic division,0,2500,02500,3602500,Cattaraugus & Allegany Counties PUMA,31.124752,38.225258,,3.686636,10.786194,68.875244,61.774742,,96.313362,89.213806,70.718231,14.36464,14.917128,77.777779,0,22.222223,,,,75,0,25,45.161289,9.6774187,45.161289,80.254776,6.3694267,13.375796,50,0,50,,,,100,0,0,80,0,20,22.687096,14.917128,,0,1.8269747,1.8744906,45.535713,,0,0,21.41431,27.137119,24.56822,0,,32.142857,,,,0,,0,0,0,2.3432114,.85134256,15.510204,0,0,,100,,,,0,,,0,,0
2023,middle atlantic division,13,2600,02600,3602600,Chautauqua County PUMA,28.373415,9.0706739,89.814812,91.145828,65.463104,71.626587,90.929329,10.185188,8.8541718,34.536896,66.019417,8.2524271,25.728153,48,24,28,100,0,0,100,0,0,25,62.5,12.5,83.505157,6.1855669,10.309278,71.428574,0,28.57143,100,0,0,75,0,25,60.000004,30.000002,10,17.882957,24.8776,0,100,0,7.0825977,0,0,30.285713,38.609112,17.540461,22.103388,17.300571,1.2100259,62.034161,0,0,,,100,,,0,0,0,.92678404,45.430107,37.163815,0,,0,0,,,0,,100,0,100,0
2023,middle atlantic division,0,2701,02701,3602701,Sullivan & Ulster (West) Counties PUMA,32.754505,26.513655,35.750423,62.068962,56.589146,67.245499,73.486343,64.249573,37.931038,43.410854,76.08696,14.130434,9.782609,27.272728,24.242424,48.484848,80,0,20,0,100,0,100,0,0,76.470589,1.9607844,21.568628,100,0,0,0,50,50,100,0,0,100,0,0,5.0462666,22.670975,0,0,55.35714,7.6430306,0,21.226416,0,0,0,40.188519,0,0,0,55.761589,0,,0,,0,,55.35714,,,0,0,60.701752,0,,,,100,0,0,,,0,,
2023,middle atlantic division,0,2702,02702,3602702,Ulster County (East) PUMA,63.312847,45.77224,41.224972,50.134052,87.284378,36.687153,54.22776,58.775028,49.865948,12.715622,52.173912,23.913044,23.913044,83.333328,16.666668,0,66.666672,0,33.333336,100,0,0,50,50,0,91.011238,4.4943819,4.4943819,75,0,25,50,50,0,33.333336,22.222223,44.444447,57.14286,14.285715,28.57143,11.355668,30.238846,0,42.473118,31.39535,2.2121897,0,0,0,20.383965,9.6623983,45.306858,0,19.415335,78.571426,,0,,0,42.473118,,,0,51.265823,,2.4832129,0,0,0,,0,0,0,,0,0,0,0,100,25.130209
2023,middle atlantic division,0,2803,02803,3602803,Dutchess County (North & East) PUMA,68.246841,48.867378,46.061646,100,12.754835,31.753159,51.132622,53.938354,0,87.245163,66.666672,16.666668,16.666668,78.947372,15.789473,5.2631578,66.666672,0,33.333336,,,,71.428574,28.57143,0,85.263153,6.3157892,8.4210529,84.210526,10.526316,5.2631578,0,50,50,100,0,0,50,50,0,21.110529,29.004166,0,,0,.65805507,0,0,0,0,24.548737,0,26.141081,53.71669,0,0,0,,0,,,,0,0,,0,0,9.2465754,0,0,0,,0,0,0,,,0,0,
2023,middle atlantic division,0,2804,02804,3602804,Dutchess County (Southwest)--Fishkill & Wappinger town PUMA,50.593525,15.3205,38.654354,0,2.8538811,49.406475,84.679497,61.345646,100,97.146118,78.181824,3.6363635,18.181818,57.14286,19.047619,23.809525,62.5,37.5,0,72.727272,0,27.272728,0,62.5,37.5,83.950615,3.7037036,12.345679,85.714287,0,14.285715,40,0,60.000004,,,,100,0,0,13.56514,31.895945,0,43.538769,24.794359,5.0714078,27.331606,0,,0,0,0,47.025349,15.840979,15.384616,67.211899,0,0,,56.657227,,12.666666,,35.402687,0,2.6143792,0,13.457944,20.3125,,100,0,,0,,,,0,,
2023,middle atlantic division,0,2805,02805,3602805,Putnam County & Southern Dutchess County PUMA,66.505386,59.307991,100,70.441818,100,33.494614,40.692009,0,29.558182,0,77.551018,2.0408163,20.408163,75,16.666668,8.333334,,,,100,0,0,,,,89.473686,2.2556391,8.2706766,86.666664,6.666667,6.666667,100,0,0,100,0,0,100,0,0,35.175152,50.059879,,4.2105265,,.69116044,0,0,0,0,32.498306,100,39.002037,52.182285,100,0,,,,4.2105265,,,,,,0,0,7.5024681,0,0,0,0,,,0,,,0,,
2023,middle atlantic division,71,2901,02901,3602901,Orange County (Northeast)--Greater Newburgh City PUMA,55.116497,10.13906,36.935287,73.400673,43.129139,44.883503,89.860939,63.064713,26.599327,56.870861,76.744186,9.3023252,13.953489,66.666672,13.333334,20,50,30.000002,20,100,0,0,83.333328,0,16.666668,84.615387,5.7692308,9.6153851,77.777779,22.222223,0,71.428574,0,28.57143,87.5,12.5,0,100,0,0,0,13.555338,11.035818,0,47.016014,4.6477132,0,0,0,0,0,0,0,10.154278,5.5517478,35.718693,0,0,55.339806,0,,,40.716614,,100,5.5164318,0,0,0,0,,0,,0,0,0,,0,,
2023,middle atlantic division,71,2902,02902,3602902,Orange County (Northwest) PUMA,49.197926,19.208975,73.942741,88.213631,46.750118,50.802074,80.791023,26.057259,11.786369,53.249882,76.92308,3.846154,19.23077,41.666664,16.666668,41.666664,100,0,0,100,0,0,33.333336,0,66.666672,85.714287,0,14.285715,94.117645,0,5.8823528,44.444447,22.222223,33.333336,100,0,0,100,0,0,19.526352,33.174358,0,0,37.522606,0,0,0,0,0,20.242058,0,30.175438,0,16.273584,73.426338,0,,,0,,,0,,66.827698,0,,0,0,,0,0,0,0,0,,,0,,
2023,middle atlantic division,71,2903,02903,3602903,Orange County (Southeast) PUMA,15.528915,25.109938,37.732849,100,8.1830788,84.471085,74.89006,62.267151,0,91.816925,95.599998,1.6,2.8000002,90.625,6.25,3.125,50,16.666668,33.333336,,,,100,0,0,91.304352,0,8.695652,46.666668,20,33.333336,80,10,10,100,0,0,0,100,0,39.930134,34.781757,45.640278,,38.972809,8.1269083,17.454758,0,0,100,40.499134,0,39.227642,29.305136,84.741142,100,0,0,100,,,,38.972809,,,10.433457,,0,49.667774,0,0,0,0,0,0,,,,100,
2023,middle atlantic division,87,3001,03001,3603001,Rockland County (North)--New City & Congers PUMA,76.961174,21.140263,89.232468,62.184189,100,23.038826,78.859741,10.767532,37.815811,0,68.421051,0,31.578945,67.92453,7.5471697,24.528303,100,0,0,100,0,0,,,,83.333328,0,16.666668,76.190475,4.7619047,19.047619,22.222223,0,77.777779,100,0,0,100,0,0,15.477215,32.267006,0,0,,5.997426,12.848051,0,0,0,0,,41.09589,14.562607,0,69.910088,0,,,0,,,,,,0,,32.40612,0,0,47.084549,0,,0,0,,,0,,
