year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege,puma_shnoncollege,puma_shpov_col,puma_shpov_noncol,puma_shmarr_noncol,puma_shcoh_noncol,puma_shunpmom_noncol,puma_shmarr_col,puma_shcoh_col,puma_shunpmom_col,puma_shpov_marr_col,puma_shpov_cohab_col,puma_shpov_unpmom_col,puma_shpov_marr_noncol,puma_shpov_cohab_noncol,puma_shpov_unpmom_noncol
2023,middle atlantic division,109,2300,02300,3602300,Tompkins County PUMA,66.09449,33.90551,6.3690329,18.514948,53.712631,23.55352,22.733849,81.906998,8.5456343,9.5473652,2.3856258,0,46.243523,0,34.800411,45.387062
2023,middle atlantic division,0,2403,02403,3602403,"Tioga (South), Chemung (South) & Steuben (East) Counties--Elmira & Corning Cities PUMA",28.991673,71.008331,0,20.039095,32.234062,23.809824,43.956112,88.555984,4.2162161,7.2277994,0,0,0,0,22.272245,33.524601
2023,middle atlantic division,0,2404,02404,3602404,"Steuben (outside Corning City), Schuyler, Chemung (North) & Tioga (North) Counties PUMA",22.458427,77.541573,1.1527377,15.955056,68.597107,12.930979,18.47191,85.479942,4.0789185,10.441144,0,0,11.040339,10.941595,7.1002984,40.771637
2023,middle atlantic division,0,2500,02500,3602500,Cattaraugus & Allegany Counties PUMA,29.049175,70.950821,2.5617285,19.845833,63.966637,11.208694,24.824667,74.675926,7.5617285,17.762344,.80595165,15.510204,4.4309297,20.130384,26.66291,16.034615
2023,middle atlantic division,13,2600,02600,3602600,Chautauqua County PUMA,28.006142,71.993858,9.8370924,19.182257,60.977394,15.544452,23.478155,82.095871,8.3489981,9.5551376,.7632131,61.9137,42.295082,15.858899,41.042728,13.340254
2023,middle atlantic division,0,2701,02701,3602701,Sullivan & Ulster (West) Counties PUMA,31.953127,68.046875,6.6625915,9.6297359,63.791622,19.288176,16.920206,83.954773,2.2310514,13.814181,0,61.643833,38.274338,.34870639,17.447918,35.708229
2023,middle atlantic division,0,2702,02702,3602702,Ulster County (East) PUMA,60.93045,39.06955,4.2107649,17.60198,72.247108,13.180854,14.572035,75.899605,7.3253708,16.775023,1.9521912,17.337461,8.6976118,13.740209,58.228981,0
2023,middle atlantic division,0,2803,02803,3602803,Dutchess County (North & East) PUMA,57.984573,42.015427,.46343976,18.618975,67.902405,19.921829,12.175767,76.510468,14.392379,9.0971508,0,0,5.0943398,25.222397,0,12.256809
2023,middle atlantic division,0,2804,02804,3602804,Dutchess County (Southwest)--Fishkill & Wappinger town PUMA,36.151424,63.848576,6.7593708,21.429548,50.294399,21.717102,27.988497,73.542931,2.5151148,23.941959,4.5215392,0,14.343434,8.9708691,19.546028,45.278866
2023,middle atlantic division,0,2805,02805,3602805,Putnam County & Southern Dutchess County PUMA,65.54068,34.45932,.46910685,37.825783,75.88636,6.6447525,17.468889,90.945007,2.222085,6.832912,0,0,6.8654022,35.163982,100,25.739246
2023,middle atlantic division,71,2901,02901,3602901,Orange County (Northeast)--Greater Newburgh City PUMA,32.185658,67.814346,2.5360851,11.658877,70.529488,15.410718,14.059798,82.072037,10.724403,7.2035608,3.0900722,0,0,8.8416843,3.3651848,34.881603
2023,middle atlantic division,71,2902,02902,3602902,Orange County (Northwest) PUMA,41.698559,58.301441,0,27.00828,56.48542,12.709779,30.804804,78.955055,13.233913,7.8110337,0,0,0,8.8340158,12.147887,66.46489
2023,middle atlantic division,71,2903,02903,3602903,Orange County (Southeast) PUMA,19.297863,80.702133,8.6270866,39.651985,92.978088,2.459764,4.5621471,73.325089,3.5353534,23.139559,10.936182,17.201166,0,37.708092,31.162325,83.846573
2023,middle atlantic division,87,3001,03001,3603001,Rockland County (North)--New City & Congers PUMA,46.952114,53.047886,5.6087966,28.625,64.410713,3.875,31.714285,74.044189,2.5723796,23.383436,0,0,23.986195,11.768783,0,66.356979
2023,middle atlantic division,87,3002,03002,3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",49.988247,50.011753,6.9676309,12.260086,76.568741,5.5542498,17.877008,96.089035,0,3.9109647,7.2512231,,0,16.011868,0,0
2023,middle atlantic division,87,3003,03003,3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",17.525616,82.47438,7.9890108,46.298805,90.89296,3.691855,5.4151878,84.769234,0,15.230769,8.5429087,,4.9062052,46.166889,27.514231,61.319534
2023,middle atlantic division,119,3102,03102,3603102,Westchester County (Northwest) PUMA,63.84568,36.15432,6.0369077,15.856931,71.912567,8.3457527,19.74168,87.779907,1.3840441,10.836053,6.8773232,0,0,6.7145624,0,55.863113
2023,middle atlantic division,119,3103,03103,3603103,Westchester County (Northeast) PUMA,76.834343,23.165657,2.0201092,11.816659,71.509064,1.5075377,26.9834,90.018829,1.8318719,8.1493044,.42331821,0,20.112675,1.8952299,100,33.182846
2023,middle atlantic division,119,3110,03110,3603110,Westchester County (Southeast)--White Plains & Rye City PUMA,62.148727,37.851273,4.66398,39.797607,43.699524,11.520871,44.779606,82.855278,2.3349531,14.809767,5.6290679,0,0,2.2266755,27.280405,79.682747
2023,middle atlantic division,119,3111,03111,3603111,Westchester County (Central) PUMA,87.570129,12.429871,6.3221374,24.062397,54.829071,3.2857616,41.885166,89.1035,2.7041032,8.1923962,2.432061,0,50.718803,18.220339,0,33.597462
2023,middle atlantic division,119,3112,03112,3603112,Westchester County (Southwest)--Yonkers City PUMA,36.417595,63.582405,12.085635,33.503422,44.029114,9.7939167,46.176971,73.114639,11.86464,15.020718,6.3851891,48.137371,11.356321,23.996048,51.857834,38.67569
2023,middle atlantic division,119,3113,03113,3603113,Westchester County (South Central East)--Mount Vernon City PUMA,55.43161,44.56839,8.641326,15.254375,44.339931,13.806641,41.853428,74.569252,1.3941865,24.036564,2.2576947,37.264149,26.785225,7.6923079,7.8199053,25.718195
2023,middle atlantic division,119,3114,03114,3603114,Westchester County (South Central West)--New Rochelle City PUMA,75.91423,24.08577,2.4337149,35.309643,76.68895,0,23.311049,86.536423,5.4312029,8.0323744,0,0,30.298817,32.39275,,44.905659
2023,middle atlantic division,59,3201,03201,3603201,Nassau County (Northwest)--North Hempstead Town (North) PUMA,72.391335,27.608665,3.7722058,5.9404483,69.221703,14.018278,16.760023,95.77243,1.8776704,2.3498988,2.9877906,17.065868,25.119617,.85178876,0,31.926123
2023,middle atlantic division,59,3202,03202,3603202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,69.082329,30.917671,2.2095416,5.4707193,81.067451,13.610082,5.3224611,89.297325,.8360427,9.8666306,2.4743648,0,0,2.9261155,22.766886,0
2023,middle atlantic division,59,3203,03203,3603203,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,67.57412,32.42588,3.5005755,4.4024272,74.022858,5.9404545,20.036688,90.893089,2.8302526,6.2766604,3.851311,0,0,4.7464738,0,4.4366198
2023,middle atlantic division,59,3204,03204,3603204,Nassau County (West Central)--North Hempstead Town (South) PUMA,49.730221,50.269779,7.9192863,14.354499,75.985558,.55171031,23.462734,77.651588,0,22.348408,2.7683468,,25.816696,15.353136,0,11.457888
2023,middle atlantic division,59,3205,03205,3603205,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,66.047585,33.952415,4.036449,30.674421,78.714859,.70627338,20.578867,81.291374,1.6302414,17.078381,.46413872,0,21.425594,36.593948,100,5.6527591
2023,middle atlantic division,59,3206,03206,3603206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,30.345081,69.654922,4.6217465,26.164362,48.667408,6.8457589,44.486832,65.859894,7.6866941,26.453417,0,0,17.471264,9.2651062,0,48.67794
2023,middle atlantic division,59,3207,03207,3603207,Nassau County (Central)--Hempstead Town (Northeast) PUMA,53.29438,46.70562,1.9882179,6.488656,68.733078,5.4803472,25.786575,81.516937,12.305678,6.1773853,0,0,32.185429,8.7340403,0,1.8826938
2023,middle atlantic division,59,3208,03208,3603208,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,66.67733,33.32267,1.508399,6.3245988,75.593361,.5076142,23.899027,86.719231,3.894412,9.3863564,1.7394055,0,0,5.9891109,0,7.5200915
2023,middle atlantic division,59,3209,03209,3603209,Nassau County (Central)--Hempstead Town (East Central) PUMA,79.914421,20.085579,1.2785488,10.173913,74.630432,11.304348,14.065218,93.847672,0,6.1523328,1.3623661,,0,1.8642588,0,62.442039
2023,middle atlantic division,59,3210,03210,3603210,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,62.605675,37.394325,1.0952739,18.902285,71.062546,1.620196,27.317255,92.730682,.8102026,6.4591146,.67146671,0,7.3170729,7.6882286,41.860466,46.712643
2023,middle atlantic division,59,3211,03211,3603211,Nassau County (West Central)--Hempstead Town (West Central) PUMA,48.130615,51.869385,6.5825977,14.32249,59.216785,8.6824245,32.100788,74.829765,.72299284,24.447247,8.7967644,0,0,21.275194,0,5.3705955
2023,middle atlantic division,59,3212,03212,3603212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,65.750465,34.249535,.67156023,15.660604,79.772141,0,20.227863,88.994743,1.7908272,9.2144308,.7546066,0,0,4.0466046,,61.462448
2023,middle atlantic division,103,3301,03301,3603301,Suffolk County (Northwest)--Huntington Town (North) PUMA,67.065483,32.934517,2.5609055,5.1953125,62.910156,7.8515625,29.238281,94.417801,0,5.5821986,.43681431,,38.487972,0,66.169151,0
2023,middle atlantic division,103,3302,03302,3603302,Suffolk County (Northwest)--Huntington Town (South) PUMA,80.743256,19.256744,3.3720851,23.831242,76.33979,8.8939571,14.766249,90.604393,1.3665104,8.0290985,.7353493,0,33.700256,15.160568,0,83.011589
2023,middle atlantic division,103,3303,03303,3603303,Suffolk County (Northwest)--Smithtown Town PUMA,76.866478,23.133522,0,7.5364666,55.044567,13.573744,31.381685,87.244675,3.3229682,9.4323521,0,0,0,0,0,24.015493
2023,middle atlantic division,103,3304,03304,3603304,Suffolk County (North Central)--Brookhaven Town (North) PUMA,68.073883,31.926117,.27685493,9.7992916,81.666389,7.4211502,10.912464,84.757164,2.2069292,13.035912,.3266449,0,0,0,83.863632,32.766617
2023,middle atlantic division,103,3305,03305,3603305,Suffolk County (East) PUMA,45.539017,54.460983,.69344813,29.178885,68.348434,9.0042658,22.647295,90.148254,5.5077314,4.3440142,.76923078,0,0,30.180401,4.1450777,36.109478
2023,middle atlantic division,103,3306,03306,3603306,Suffolk County (South Central)--Brookhaven Town (South) PUMA,41.140438,58.859562,1.6371584,14.006109,49.143063,12.064412,38.792522,86.591599,3.0224462,10.385954,0,0,15.763195,9.3773041,27.896994,15.54992
2023,middle atlantic division,103,3307,03307,3603307,Suffolk County (Central)--Brookhaven Town (Central) PUMA,43.096355,56.903645,0,5.8202586,67.327019,20.967392,11.705588,98.128876,0,1.8711216,0,,0,6.3788662,7.2758622,0
2023,middle atlantic division,103,3308,03308,3603308,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,53.224575,46.775425,1.0935504,14.532243,68.083557,6.2579474,25.658491,82.383461,1.931673,15.684865,1.3273908,0,0,7.1771612,18.287373,33.132744
2023,middle atlantic division,103,3309,03309,3603309,Suffolk County (Central)--Islip Town (East) PUMA,59.042435,40.957565,2.9303355,21.572796,89.147186,.78374076,10.069076,86.914856,3.6306672,9.4544783,2.735369,0,5.8479533,23.111309,0,9.6306067
2023,middle atlantic division,103,3310,03310,3603310,Suffolk County (Central)--Islip Town (Northwest) PUMA,12.391855,87.608147,14.041994,16.015741,58.367985,6.0402436,35.591774,74.54068,0,25.459316,9.5774651,,27.113401,5.3682737,10.571604,34.400753
2023,middle atlantic division,103,3311,03311,3603311,Suffolk County (Southwest)--Islip Town (South) PUMA,60.716915,39.283085,1.3020623,23.4375,77,3.1374998,19.862499,89.979782,5.4589567,4.5612617,.71903646,0,14.361702,11.688312,100,56.891125
2023,middle atlantic division,103,3312,03312,3603312,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,37.691002,62.308998,.63934904,9.4664679,64.27002,26.966688,8.7632942,80.151115,10.069747,9.7791338,.79767948,0,0,1.381291,17.601044,43.731194
2023,middle atlantic division,103,3313,03313,3603313,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,33.550747,66.449249,8.1475983,12.078774,50.428261,23.276024,26.295719,76.820206,10.116395,13.063398,9.816247,0,4.6445498,3.5457478,0,39.134571
2023,middle atlantic division,61,4103,04103,3604103,NYC-Manhattan Community District 3--Lower East Side & Chinatown PUMA,47.393669,52.606331,29.973009,36.680851,38.346504,1.337386,60.316109,65.748993,0,34.251015,39.61412,,11.465721,35.795815,100,35.83955
2023,middle atlantic division,61,4104,04104,3604104,NYC-Manhattan Community District 4--Chelsea & Hell's Kitchen PUMA,61.208622,38.791378,2.560426,42.469296,18.552036,9.6961861,71.751778,64.58419,10.057353,25.358459,0,0,10.096931,40.418118,100,35.225224
2023,middle atlantic division,61,4107,04107,3604107,NYC-Manhattan Community District 7--Upper West Side PUMA,80.57235,19.42765,5.6028786,72.057137,34.574673,0,65.425331,94.344841,0,5.6551552,4.7131681,,20.445896,37.624493,,90.25341
2023,middle atlantic division,61,4108,04108,3604108,NYC-Manhattan Community District 8--Upper East Side & Roosevelt Island PUMA,95.923393,4.0766068,2.3728364,23.4375,74.583336,0,25.416666,91.571114,.89866751,7.5302138,1.8515832,0,8.994709,24.441341,,20.491802
2023,middle atlantic division,61,4109,04109,3604109,NYC-Manhattan Community District 9--Morningside Heights & Hamilton Heights PUMA,42.183052,57.816948,10.318226,52.62664,40.666042,13.649156,45.684803,78.977821,0,21.022181,2.7269027,,38.837921,44.348328,65.292099,56.211502
2023,middle atlantic division,61,4110,04110,3604110,NYC-Manhattan Community District 10--Harlem PUMA,40.505642,59.494358,0,63.332115,26.70071,3.9850447,69.31424,62.590408,1.5671042,35.842487,0,0,0,54.166668,100,64.754639
2023,middle atlantic division,61,4111,04111,3604111,NYC-Manhattan Community District 11--East Harlem PUMA,22.639322,77.36068,13.977298,37.803684,23.057383,17.729435,59.213184,73.091476,0,26.908525,15.286237,,10.421837,75.932205,52.8288,18.457815
2023,middle atlantic division,61,4112,04112,3604112,NYC-Manhattan Community District 12--Washington Heights & Inwood PUMA,52.437107,47.562893,8.4942083,37.905712,38.352665,1.1173779,60.529961,49.816601,1.9305018,48.252895,2.8095331,0,14.70294,13.928967,0,53.797466
2023,middle atlantic division,61,4121,04121,3604121,NYC-Manhattan Community Districts 1 & 2--Financial District & Greenwich Village PUMA,91.555222,8.4447784,9.5953341,10.520426,89.479576,0,10.520426,89.583984,1.6362134,8.779808,7.5823927,0,31.9224,0,,100
2023,middle atlantic division,61,4165,04165,3604165,"NYC-Manhattan Community Districts 5 & 6--Midtown, East Midtown, & Flatiron PUMA",89.807663,10.192337,0,48.665424,63.190567,9.6213531,27.18808,85.086296,2.6276858,12.286016,0,0,0,33.988213,0,100
2023,middle atlantic division,5,4204,04204,3604204,NYC-Bronx Community District 4--Highbridge & Concourse PUMA,14.481682,85.518318,34.820145,52.004063,41.981728,5.6812181,52.337055,36.738609,0,63.261391,22.193211,,42.153149,60.088993,0,51.163876
2023,middle atlantic division,5,4205,04205,3604205,NYC-Bronx Community District 5--Morris Heights & Mount Hope PUMA,20.238218,79.76178,36.815285,42.439716,44.702305,7.7768435,47.520847,30.012739,0,69.987259,72.156197,,21.659992,40.607376,42.31089,44.184464
2023,middle atlantic division,5,4207,04207,3604207,"NYC-Bronx Community District 7--Fordham, Bedford Park, & Norwood PUMA",15.158963,84.841034,11.749069,55.753975,37.805748,9.7744007,52.419853,45.800106,7.4162679,46.783627,7.6030178,0,17.670454,47.386936,47.278912,63.368668
2023,middle atlantic division,5,4208,04208,3604208,"NYC-Bronx Community District 8--Riverdale, Kingsbridge, & Marble Hill PUMA",60.867207,39.132793,26.068565,23.661127,32.086796,20.867958,47.045246,56.270409,2.9608192,40.768776,6.1189504,0,55.496906,29.388491,0,30.250246
2023,middle atlantic division,5,4209,04209,3604209,NYC-Bronx Community District 9--Soundview & Parkchester PUMA,13.832657,86.167343,13.328812,54.110634,32.895954,11.678555,55.425488,44.429371,7.3935895,48.17704,0,0,27.666315,43.470703,44.452213,62.460709
2023,middle atlantic division,5,4210,04210,3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,35.671223,64.328781,1.5610888,32.286449,58.799541,9.7653456,31.435112,62.791897,7.9215584,29.286543,2.4861312,0,0,27.837934,11.135531,47.177971
2023,middle atlantic division,5,4211,04211,3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,19.05768,80.942322,12.738853,42.218395,47.772717,12.052877,40.174408,75.395142,0,24.60486,16.89612,,0,45.878387,9.4009209,47.711876
2023,middle atlantic division,5,4212,04212,3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",30.770138,69.229858,8.9340496,42.516296,36.687828,16.271143,47.041027,53.901459,3.8535275,42.245014,14.422905,0,2.7456319,29.125538,57.05682,47.930439
2023,middle atlantic division,5,4221,04221,3604221,"NYC-Bronx Community Districts 1 & 2--Melrose, Mott Haven, Longwood, & Hunts Point PUMA",20.041294,79.95871,37.254902,45.993336,27.084547,4.4148269,68.500626,61.781322,0,38.218678,31.307156,,46.869564,53.606026,56.226414,42.32383
2023,middle atlantic division,5,4263,04263,3604263,"NYC-Bronx Community Districts 3 & 6--Morrisania, Tremont, Belmont, & West Farms PUMA",9.2356358,90.764366,8.6326923,47.811054,19.563061,9.1156387,71.321304,64.327484,4.2328043,31.439709,0,0,27.457928,39.600231,35.623253,51.620979
2023,middle atlantic division,47,4301,04301,3604301,NYC-Brooklyn Community District 1--Williamsburg & Greenpoint PUMA,40.725338,59.274662,6.3202791,58.009945,80.001778,3.7252464,16.272978,86.286674,7.9358926,5.7774329,2.1120431,28.908794,38.143177,53.857254,26.221693,85.702591
2023,middle atlantic division,47,4302,04302,3604302,NYC-Brooklyn Community District 2--Downtown Brooklyn & Fort Greene PUMA,72.395096,27.604904,5.2346215,38.029991,54.007236,22.776628,23.216133,84.867897,3.9235015,11.208596,2.0559878,49.246231,13.896218,0,100,65.701553
2023,middle atlantic division,47,4303,04303,3604303,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,29.273657,70.726341,5.7757325,47.446163,40.919693,1.617041,57.463264,70.886551,.54470325,28.568745,8.1478539,0,0,28.184668,0,62.497459
2023,middle atlantic division,47,4304,04304,3604304,NYC-Brooklyn Community District 4--Bushwick PUMA,15.17578,84.824219,22.265123,40.444393,36.852409,1.7959936,61.351597,53.861004,0,46.138996,0,,48.256622,45.829426,0,38.393696
2023,middle atlantic division,47,4305,04305,3604305,NYC-Brooklyn Community District 5--East New York & Cypress Hills PUMA,21.943464,78.056534,26.296129,33.840378,40.249489,1.6356925,58.114815,56.305183,5.456192,38.238625,15.761963,0,45.559502,29.775459,14.202334,37.208412
2023,middle atlantic division,47,4306,04306,3604306,NYC-Brooklyn Community District 6--Park Slope & Carroll Gardens PUMA,80.810547,19.189453,3.0715005,53.562344,56.636982,5.6403732,37.722649,86.530716,2.0795569,11.389728,.37823683,0,24.093721,41.819542,27.81955,75.04216
2023,middle atlantic division,47,4307,04307,3604307,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,43.659588,56.340412,2.6914058,45.504822,70.477173,11.605309,17.917522,81.629112,3.3234787,15.047405,2.5852377,0,3.8617887,54.971416,32.402996,16.75485
2023,middle atlantic division,47,4308,04308,3604308,NYC-Brooklyn Community District 8--Crown Heights (North) PUMA,45.054668,54.945332,6.6316261,49.738651,37.762493,6.0064187,56.231087,41.746815,6.7210913,51.532097,0,0,12.868923,28.630404,100,58.545334
2023,middle atlantic division,47,4309,04309,3604309,NYC-Brooklyn Community District 9--Crown Heights (South) PUMA,51.28793,48.71207,3.3263214,28.654486,56.949062,4.0143962,39.036545,76.124115,.82829344,23.047594,2.7979276,0,5.1911011,41.127857,0,13.404255
2023,middle atlantic division,47,4310,04310,3604310,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,45.156994,54.843006,4.9244795,37.574509,73.8097,5.6884246,20.501877,88.899818,2.8242023,8.2759848,2.7143862,0,30.345572,35.85244,0,54.19957
2023,middle atlantic division,47,4311,04311,3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,36.924091,63.075909,25.09815,41.498478,75.366684,11.081861,13.55146,64.158752,4.6898422,31.151402,16.71117,0,46.150322,44.122868,13.499247,49.799568
2023,middle atlantic division,47,4312,04312,3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,21.701632,78.29837,4.4369502,39.094257,95.113907,.59930724,4.2867875,93.665276,.60173243,5.7329893,4.3487473,0,6.3437142,39.206505,24.770643,38.606243
2023,middle atlantic division,47,4313,04313,3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,27.673016,72.326981,23.652592,45.984108,53.943653,0,46.056347,57.878475,3.6560249,38.4655,14.620404,0,39.491299,48.332115,,43.233994
2023,middle atlantic division,47,4314,04314,3604314,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,50.474884,49.525116,10.255324,34.272678,64.66671,3.7984829,31.534809,77.486687,4.3622947,18.151016,12.118373,0,4.7666664,21.502813,34.415585,60.441925
2023,middle atlantic division,47,4315,04315,3604315,NYC-Brooklyn Community District 15--Sheepshead Bay & Gravesend (East) PUMA,38.66116,61.33884,13.191361,29.453615,76.346992,8.8076267,14.84538,72.827148,1.0384529,26.134396,11.42798,0,18.629427,26.234701,27.194399,47.348244
2023,middle atlantic division,47,4316,04316,3604316,NYC-Brooklyn Community District 16--Ocean Hill & Brownsville PUMA,27.87545,72.12455,53.514439,47.320118,11.563877,.74889868,87.687225,28.267475,0,71.732521,0,,74.602753,0,100,53.110611
2023,middle atlantic division,47,4317,04317,3604317,NYC-Brooklyn Community District 17--East Flatbush PUMA,16.938574,83.061424,3.2528591,35.784618,38.546848,13.209991,48.24316,68.742058,5.2096567,26.048285,0,0,12.487804,41.476204,0,41.035557
2023,middle atlantic division,47,4318,04318,3604318,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,48.779549,51.220451,6.5208821,41.507195,52.664165,9.2870541,38.048779,84.101654,3.0995536,12.798792,5.1065826,34.533897,9.0302725,31.848949,0,65.006569
2023,middle atlantic division,81,4401,04401,3604401,NYC-Queens Community District 1--Astoria & Queensbridge PUMA,46.961563,53.038437,16.775331,47.439556,68.80603,2.105406,29.088562,76.474648,14.481859,9.0434914,17.622869,22.775423,0,43.134933,0,61.055332
2023,middle atlantic division,81,4402,04402,3604402,"NYC-Queens Community District 2--Long Island City, Sunnyside, & Woodside PUMA",50.292088,49.707912,7.2275019,29.404083,55.982906,17.687559,26.329535,81.391533,4.4233251,14.185145,6.8329253,0,11.745244,39.016117,0,28.719568
2023,middle atlantic division,81,4403,04403,3604403,NYC-Queens Community District 3--Jackson Heights & East Elmhurst PUMA,19.596342,80.403656,0,31.950109,56.130375,21.811264,22.058361,78.661087,1.2069521,20.13196,0,0,0,24.540564,53.353714,29.640823
2023,middle atlantic division,81,4404,04404,3604404,NYC-Queens Community District 4--Elmhurst & Corona PUMA,26.657719,73.342285,46.381817,38.187618,63.239906,9.1351185,27.624973,58.480793,23.118977,18.40023,28.733086,100,35.105549,29.733753,59.416138,50.520538
2023,middle atlantic division,81,4405,04405,3604405,"NYC-Queens Community District 5--Ridgewood, Maspeth, & Middle Village PUMA",38.426945,61.573055,15.269485,30.078999,67.397026,18.343519,14.259453,76.490723,6.8147445,16.69453,16.975437,0,13.686219,22.130484,29.252438,68.7108
2023,middle atlantic division,81,4406,04406,3604406,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,66.480194,33.519806,5.3142295,51.240414,78.228836,2.9619606,18.809202,89.303314,4.5409751,6.1557121,5.5093379,8.6811352,0,59.888523,67.005074,12.789768
2023,middle atlantic division,81,4407,04407,3604407,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone PUMA",32.73465,67.26535,13.584683,35.739273,66.605988,12.847148,20.546869,72.874641,0,27.125359,11.887267,,18.144943,34.385551,22.006113,48.714386
2023,middle atlantic division,81,4408,04408,3604408,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood PUMA",49.844379,50.155621,16.547531,28.284477,66.391769,10.769984,22.838247,86.344589,0,13.655411,14.482824,,29.602888,20.809248,25.473845,51.340721
2023,middle atlantic division,81,4409,04409,3604409,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven PUMA",39.667683,60.332317,15.34532,29.401489,66.017326,5.373816,28.608852,78.626892,7.1107478,14.262362,6.2110186,0,73.35244,35.571835,45,12.232919
2023,middle atlantic division,81,4410,04410,3604410,NYC-Queens Community District 10--South Ozone Park & Howard Beach PUMA,34.482937,65.517059,21.876383,31.909937,62.810558,12.368012,24.821428,69.258003,1.1506121,29.591385,0,100,70.039879,27.404203,39.23415,39.662182
2023,middle atlantic division,81,4411,04411,3604411,"NYC-Queens Community District 11--Auburndale, Bayside, & Douglaston PUMA",50.3172,49.6828,4.5449924,32.458038,80.413963,8.8662338,10.719802,86.812408,7.9105234,5.2770715,2.4713047,30.33419,0,38.442822,11.033682,5.2833815
2023,middle atlantic division,81,4412,04412,3604412,"NYC-Queens Community District 12--Jamaica, St. Albans, & Hollis PUMA",26.768961,73.231041,18.625259,27.212772,49.849709,8.9065285,41.243763,52.434933,13.356219,34.208847,20.858709,0,22.473745,24.920969,4.0629096,34.981956
2023,middle atlantic division,81,4413,04413,3604413,"NYC-Queens Community District 13--Queens Village, Bellerose, & Rosedale PUMA",37.896347,62.103653,3.0578744,15.654513,52.02335,7.2233992,40.75325,72.760529,6.4909482,20.748524,1.2118087,0,10.488246,17.867752,10.301109,13.77809
2023,middle atlantic division,81,4414,04414,3604414,NYC-Queens Community District 14--The Rockaways PUMA,36.10648,63.89352,18.855473,31.529036,26.712841,4.3420353,68.945129,67.973976,4.9872727,27.038748,0,0,69.735008,2.4132428,13.006134,43.976509
2023,middle atlantic division,85,4501,04501,3604501,NYC-Staten Island Community District 1--North Shore PUMA,28.162098,71.837906,14.143602,45.638828,44.206341,8.5640373,47.229622,80.015762,4.6981192,15.286122,8.4810438,0,48.131443,37.67141,43.056808,53.564423
2023,middle atlantic division,85,4502,04502,3604502,NYC-Staten Island Community District 2--Mid-Island PUMA,48.147316,51.852684,8.3016233,38.253532,78.295357,9.1433516,12.561292,92.964203,.90859669,6.1272035,6.9167151,0,30.544992,36.507645,60.883286,32.663605
2023,middle atlantic division,85,4503,04503,3604503,NYC-Staten Island Community District 3--South Shore PUMA,64.436546,35.563454,7.4891539,25.597191,84.988174,2.4574525,12.554378,81.706749,5.0376987,13.25555,2.3043611,0,42.29425,26.284122,0,25.957447
2023,south atlantic division,0,100,00100,3700100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties PUMA",47.081604,52.918396,7.4265571,19.71772,59.759541,13.058024,27.182436,92.244415,.893067,6.8625145,5.9745221,0,27.910959,7.9776063,15.532427,47.538464
2023,south atlantic division,0,200,00200,3700200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties PUMA",27.630917,72.36908,0,16.043556,54.776592,17.904844,27.318563,93.846581,0,6.1534142,0,,0,9.2440271,18.274416,28.215197
2023,south atlantic division,0,300,00300,3700300,Rockingham & Stokes Counties PUMA,27.192549,72.807449,1.8273184,12.358528,69.163391,16.37377,14.462833,89.812698,2.4516523,7.7356482,2.0345879,0,0,7.5816131,17.818686,29.020844
2023,south atlantic division,0,400,00400,3700400,"Granville, Person & Caswell Counties PUMA",35.508514,64.491486,.92800903,21.72331,58.44236,4.3431139,37.214523,82.564682,0,17.435322,0,,5.3225808,18.823685,48.841354,23.112129
