year,region,czone,czname,cz_shwhite,cz_shhispanic,cz_shblack,cz_shasian,cz_shother_race,cz_shpov_white,cz_shpov_hispanic,cz_shpov_black,cz_shpov_asian,cz_shpov_other_race,cz_hhinc_white,cz_hhinc_hispanic,cz_hhinc_black,cz_hhinc_asian,cz_hhinc_other_race,cz_shmarr_white,cz_shcoh_white,cz_shunpmom_white,cz_shmarr_hispanic,cz_shcoh_hispanic,cz_shunpmom_hispanic,cz_shmarr_black,cz_shcoh_black,cz_shunpmom_black,cz_shmarr_asian,cz_shcoh_asian,cz_shunpmom_asian,cz_shmarr_other_race,cz_shcoh_other_race,cz_shunpmom_other_race,cz_shpov_white_marr,cz_shpov_white_coh,cz_shpov_white_unpmom,cz_shpov_hispanic_marr,cz_shpov_hispanic_coh,cz_shpov_hispanic_unpmom,cz_shpov_black_marr,cz_shpov_black_coh,cz_shpov_black_unpmom,cz_shpov_asian_marr,cz_shpov_asian_coh,cz_shpov_asian_unpmom,cz_shpov_other_marr,cz_shpov_other_coh,cz_shpov_other_unpmom,cz_hhinc_white_marr,cz_hhinc_white_coh,cz_hhinc_white_unpmom,cz_hhinc_hispanic_marr,cz_hhinc_hispanic_coh,cz_hhinc_hispanic_unpmom,cz_hhinc_black_marr,cz_hhinc_black_coh,cz_hhinc_black_unpmom,cz_hhinc_asian_marr,cz_hhinc_asian_coh,cz_hhinc_asian_unpmom,cz_hhinc_other_marr,cz_hhinc_other_coh,cz_hhinc_other_unpmom
2023,east south central div,11101,"Montgomery, AL",39.216244,6.4563856,49.808464,1.5278187,2.9910872,10.747564,23.511663,18.402056,17.197443,7.1907601,81500,67000,50000,130000,87000,76.5019,8.4819899,15.016108,88.276405,.63398904,11.089606,27.948803,14.079663,57.971539,99.902847,0,.097154491,59.186596,1.9981209,38.815289,10.112407,4.7630115,17.363901,14.023479,11.780603,99.710945,3.6458302,7.3789573,28.193417,17.214169,,,.058001343,98.848114,13.348677,96000,53000,58000,88500,138400,30400,113000,71100,30600,130000,,,145000,20400,45000
2023,east south central div,11102,"Troy, AL",58.192604,8.2815495,28.553062,1.165783,3.807003,12.682785,9.1237593,30.294651,2.7505753,31.24021,78000,95700,32000,153700,45000,77.827171,7.9860153,14.186811,90.482262,7.3577323,2.1600013,17.678448,3.5990589,78.722496,93.956123,0,6.0438776,46.106831,16.462841,37.430332,5.9205098,19.559507,45.908791,5.9781594,33.803848,,22.627514,21.819864,32.403885,2.9275105,,,2.0631518,96.125992,38.642166,80000,66000,28800,95700,138400,,89000,72120,31000,153700,,,101000,20400,40100
2023,south atlantic division,11201,"Bluefield, VA",93.381165,3.0005422,1.9101712,.040145449,1.6679749,17.117933,18.527382,79.806259,0,27.677319,63000,56000,5000,60400,75400,65.849266,11.685023,22.465715,46.022488,8.4651585,45.512356,8.4600925,2.0823452,89.457558,,,,50.85091,11.077395,38.071697,8.6299372,21.330288,39.806141,6.0826049,46.122921,25.978962,0,,87.386139,,,,7.2475801,0,63.01757,84000,52000,30000,95600,231500,10700,67000,,5000,,,,97900,44100,20000
2023,south atlantic division,11202,"Welch, WV",95.541855,.81753701,2.2841518,.12703623,1.229425,14.407474,0,76.398552,0,17.66655,74800,47500,3000,60400,88000,74.315681,8.5608435,17.123478,52.786541,0,47.213463,22.410124,5.5177312,72.072151,,,,87.848969,0,12.151031,8.3268366,1.5173162,47.241772,,,,,,100,,,,18.034456,,,85000,59000,27200,,,,,,3000,,,,88000,,
2023,south atlantic division,11203,"Big Stone Gap, VA",94.929909,2.5049763,.0015322105,0,2.5635819,12.966111,.028593713,81.877319,,40.688026,56400,109650,5000,,44100,66.266426,11.312374,22.421194,36.712109,14.501844,48.786049,,,,,,,43.469753,13.750442,42.779808,8.3106127,8.6092501,28.923765,.011768113,.041551355,.037403479,,,,,,,0,0,95.110359,78000,59200,32000,109650,231500,10700,,,,,,,97900,44100,8600
2023,south atlantic division,11301,"Fredericksburg, VA",55.094383,19.482908,16.863813,2.882319,5.6765718,6.1353316,33.076294,22.497732,2.401824,3.8123775,147000,117000,148000,122200,134500,81.024345,7.7166071,11.259047,70.547638,4.9349284,24.517437,61.779202,6.6799054,31.540894,92.935989,.015563345,7.0484428,91.055313,.90574527,8.0389471,4.8371496,.66195381,19.228827,24.417595,61.630016,52.24387,20.754492,15.170918,27.46393,2.5830812,,.017190723,2.4474268,.059839729,19.69566,152000,140000,80000,144000,43000,49000,148000,162000,88200,122200,,68540,149500,72000,56000
2023,south atlantic division,11302,"Baltimore, MD",45.722866,12.736961,28.660706,7.5367079,5.3427591,5.4778523,18.993168,19.457844,13.221113,14.015172,163000,98000,77500,156200,131000,81.194153,5.1208844,13.684962,68.606628,13.537285,17.856087,42.347546,10.282952,47.369503,89.657578,1.7040753,8.6383429,64.42688,17.865805,17.707312,3.878881,7.8564482,14.074631,17.575893,16.560055,26.283237,9.7900505,17.107212,28.610962,10.79442,17.176525,37.627548,5.4060879,34.70369,24.465069,175500,135000,90100,100000,121000,71000,115000,90000,46200,167000,336100,95000,174000,75300,73400
2023,south atlantic division,11303,"Colonial Beach, VA",63.54916,11.995515,18.217464,1.7236013,4.5142608,8.5137253,18.268782,9.7958097,.15810513,3.3947434,97500,79000,80000,122200,96000,78.477974,7.1297741,14.392252,71.394035,11.382122,17.223846,68.012726,6.6080475,25.379229,99.739128,0,.26087308,71.544739,23.668684,4.7865744,5.9820609,1.2860054,25.898907,8.2447443,9.2094765,65.805817,4.4116578,33.590431,18.02911,.11552384,,,2.6660783,.060941104,30.77108,102000,99000,55000,112700,25000,630,80000,75900,60000,122200,,,115000,72000,120000
2023,south atlantic division,11304,"Washington DC, DC",38.666962,22.916771,22.090101,11.94838,4.3777847,4.2616105,25.680109,21.941727,10.086279,10.430719,212000,93000,105700,189000,160000,87.427925,2.9662032,9.6058702,63.513065,13.397346,23.089588,52.30019,6.9175758,40.782234,93.427773,1.267239,5.3049922,75.943329,7.2130055,16.843666,3.0606496,5.9789615,14.661862,19.520752,41.201298,33.616898,12.623798,15.276928,35.021774,9.37922,0,24.947889,7.6607285,0,27.386597,225000,189500,114000,110000,67000,69200,150000,136500,61100,194000,302000,116690,175000,132000,78200
2023,east north central div,11401,"Marquette, MI",87.505409,1.7714825,0,.23453143,10.488579,9.0757074,17.117224,,0,12.345047,77500,64620,,96000,82000,74.172279,9.9898272,15.837887,82.882774,17.117224,0,,,,54.803078,0,45.196918,67.192047,13.491503,19.316448,4.285059,2.8729255,35.423798,0,100,,,,,0,,,2.2708411,19.047619,42.706673,83000,72800,31500,70000,43150,,,,,96000,,,94000,30000,23000
2023,east north central div,11402,"Marinette, MI",89.193527,2.9542317,.29766065,.66013849,6.8944426,4.9086447,24.35474,0,.014191931,32.572308,90000,148000,65000,53400,64000,74.492271,16.093855,9.4138737,63.146599,36.829388,.024011562,39.752602,0,60.247398,69.701752,13.140395,17.15785,63.330341,12.202462,24.467199,1.7280264,6.447681,27.445856,.0065718368,66.115944,,,,0,.020360937,,0,18.45697,57.221882,56.814705,95550,93500,30800,123300,148000,,,,65000,53400,,112590,64000,18000,23000
2023,east north central div,11403,"Sault Ste. Marie, MI",83.090439,2.0472164,0,.16697787,14.69537,12.262492,26.651304,,0,11.246302,66500,56160,,96000,90000,73.473862,5.5102482,21.015888,73.348694,26.651304,0,,,,99.881981,0,.11801873,67.022232,17.326405,15.651361,7.5393186,.010197531,31.987711,0,,,,,,,,,2.923707,19.047619,38.249069,78000,79000,34000,87000,,,,,,,,,94000,30000,22700
2023,east north central div,11500,"Jackson, MI",88.163666,4.0727172,1.7026985,1.1523312,4.9085875,9.11024,10.304054,0,0,34.407848,84990,101000,60000,91800,86000,64.936302,10.101247,24.962448,76.013512,17.440878,6.5456076,61.818184,0,38.181816,100,0,0,48.948841,7.568325,43.48283,2.8930213,7.4353032,25.961239,0,59.079903,0,0,,0,0,,,2.075877,0,76.792908,104000,79600,50000,101000,22000,90000,60000,,55000,91800,,,182000,137000,9400
2023,east north central div,11600,"Detroit, MI",62.473251,6.0843134,21.860592,5.7264123,3.8554323,11.033063,23.610806,27.36054,6.4245543,18.608427,112000,75000,45400,118500,83800,79.067734,7.124115,13.80815,60.57127,21.665451,17.763275,30.988466,8.2846699,60.726864,92.312248,2.176559,5.5111923,53.548313,13.678239,32.773449,7.6971369,19.941269,25.539064,5.8750024,50.911259,50.79068,13.415294,22.994556,35.07233,5.0124731,0,32.614132,7.992044,43.564171,25.538996,127000,74600,50000,100000,35140,36000,97200,70500,33300,121000,310000,6970,135000,48350,33800
2023,east north central div,11700,"Lansing, MI",71.282646,7.4803181,8.6139832,5.4294219,7.1936359,5.3366327,19.673462,11.324778,0,.48270574,106900,75000,52800,79300,101000,79.751595,6.6893587,13.559047,45.490398,18.929493,35.580109,37.584503,20.981285,41.434212,67.436638,32.563362,0,82.23336,16.881342,.88529533,2.8493807,9.7170439,17.805077,0,62.145657,22.230412,8.6850595,0,19.453829,0,0,,0,0,54.524826,119000,70000,56000,100000,36400,35800,105500,72600,31200,122000,79300,,101000,76000,1040
2023,east north central div,11800,"Mount Pleasant, MI",81.949532,8.8970289,3.6548636,.52096051,4.9776149,10.52893,20.814272,0,0,15.208504,80900,48600,40030,125700,61000,68.090393,8.135088,23.774523,44.602013,8.6459284,46.75206,0,0,100,80.46875,19.53125,0,71.300087,18.397383,10.302535,3.2822757,16.361418,29.287655,46.666668,0,0,,,0,0,,,1.0321101,78.666672,0,98000,53800,32000,41900,325500,48600,,,40030,57800,,,61000,22400,111000
2023,east north central div,11900,"Saginaw, MI",80.330017,5.6647959,11.016068,.54922438,2.4398952,10.721682,13.218662,9.0551891,0,30.274483,86000,44200,59200,98000,83000,71.680588,12.018725,16.300688,59.198456,4.150259,36.651283,50.790958,21.348528,27.86051,71.221664,0,28.778332,62.237232,10.424273,27.338495,8.1314411,15.724498,18.423346,.5625636,27.465189,32.047325,4.6766005,0,23.976227,0,,0,21.87009,34.063416,47.9627,98000,66000,62000,82000,45000,14000,79300,59200,27500,98000,,82600,83000,102000,102000
2023,east north central div,12001,"Big Rapids, MI",89.854706,3.5246465,.73958582,.29660609,5.5844564,9.2821531,16.044268,0,0,12.499391,80000,84000,53700,70100,66100,70.803856,9.4411955,19.75495,54.914421,21.151016,23.934565,0,0,100,92.004211,0,7.9957924,61.10083,16.735878,22.163296,7.6326199,16.858076,11.573606,11.603296,45.730122,0,,,0,0,,,.6574561,0,54.584301,92500,69500,57200,84000,72390,92000,,,53700,65500,,,60000,125250,22000
2023,east north central div,12002,"Ludington, MI",89.464661,5.3095722,.64164865,.25755405,4.3265605,8.2135534,9.2387886,0,0,17.224537,95000,148000,53700,65500,60000,75.449486,9.4920921,15.058424,77.862343,5.5717635,16.565897,0,0,100,99.998543,0,.0014625167,60.162266,11.362115,28.475618,6.266027,15.485713,13.387528,4.7111797,99.978279,0,,,0,0,,,.74511117,0,58.914471,107500,63000,46300,148000,15500,150400,,,53700,65500,,,73000,78000,22000
2023,east north central div,12100,"Kalamazoo, MI",75.194351,8.3183804,8.2513752,3.3879526,4.8479371,6.4513021,11.189899,34.101543,0,3.4339256,97300,72000,33900,108000,111000,70.343376,11.858863,17.797762,58.002899,17.90971,24.087385,10.019378,6.2211146,83.759506,85.839394,14.160607,0,61.344009,.3474648,38.308525,3.7922461,10.049057,14.563651,7.0909648,33.607574,4.391983,.015623743,0,40.711769,0,0,,.34987846,0,8.4036026,120500,66400,55000,99000,66000,30000,82000,67000,30000,120100,43000,,122900,210000,46500
2023,east north central div,12200,"Grand Rapids, MI",76.512817,12.05138,5.8125982,1.9935243,3.6296825,9.01789,6.3204608,37.753971,9.6720095,4.9292083,105000,75000,45000,82000,80800,78.155586,9.9464617,11.897948,64.660873,9.7233992,25.615723,23.537136,6.1784368,70.284424,92.942902,2.0315154,5.0255799,70.47831,1.3436644,28.178024,6.3386335,18.117285,19.01054,7.6333814,8.4055767,2.2148194,4.4665017,53.689499,47.50058,10.406399,0,0,.064674109,0,17.331331,123100,75400,61500,90000,78000,55000,105100,35000,36000,82000,43000,140000,99000,210000,25000
2023,east north central div,12301,"Traverse City, MI",90.539169,6.1474247,0,.1729033,3.1405013,2.686193,.001033952,,0,7.1555243,106200,148000,,29810,55000,77.749489,10.661,11.58951,76.21241,4.6113305,19.176258,,,,90.389366,0,9.6106358,64.580734,20.887739,14.531526,1.3024282,3.8162954,10.929767,.0013566713,0,0,,,,0,,,.0027000157,0,49.229385,116000,63000,48000,148000,72390,150400,,,,29810,,,55800,85000,48000
2023,east north central div,12302,"Petoskey, MI",92.054764,2.9653904,0,.21353099,4.7663198,5.5677757,5.5877299,,0,2.9950824,87000,72390,,58000,85000,70.000931,10.756302,19.242765,41.937851,27.802467,30.259678,,,,78.066147,0,21.933853,68.826057,23.120846,8.0531006,2.9473865,5.6990209,15.02681,13.323833,0,0,,,,,,,4.3516693,0,0,93000,87000,64520,50360,72390,92000,,,,,,,50990,125250,47200
2023,east north central div,12401,"Alpena, MI",93.722221,1.6658293,.22857727,.20050067,4.1828761,12.16084,31.292608,0,0,15.824047,84500,38400,45300,58000,110550,68.501625,15.243602,16.254778,91.143814,7.2654552,1.5907297,,,,,,,80.014847,5.0581379,14.927011,6.7193336,13.674029,33.673626,34.333221,,,,,,,,,11.084327,,19.363317,100000,60000,33000,38400,,,,,,,,,122000,,37400
2023,east north central div,12402,"Grayling charter, MI",93.775749,1.4300642,.31887424,.20181234,4.2735023,12.05646,33.149055,0,0,16.503414,82600,38400,45300,58000,120000,68.192276,17.141611,14.666115,89.421257,9.0831404,1.4956067,91.735535,0,8.2644625,,,,79.637512,6.9066606,13.455832,6.8742166,13.816322,34.095161,37.070667,,,,,,,,,8.7983112,,29.330507,100000,60000,37320,38400,,,,,,,,,122000,,37400
2023,east north central div,12501,"Dayton, OH",77.18232,4.176796,10.851748,2.0895534,5.6995811,7.7503004,24.899191,22.320595,13.088883,10.732283,100000,61900,56900,121700,87370,73.355614,9.5134211,17.130964,67.61319,18.471279,13.915533,26.989185,19.278687,53.732128,81.640717,3.1843412,15.174937,50.643604,12.451666,36.904732,2.6723363,15.763907,25.044151,.24479227,66.755714,89.130936,7.5827374,0,37.73175,0,0,86.253296,3.5326195,16.543638,18.651478,120000,64600,46200,95000,20000,37540,85200,74700,26900,160000,105000,8000,120000,170830,24500
2023,east north central div,12502,"Washington Court House, OH",93.222046,.4125405,.0016591235,.68445301,5.6792998,11.314884,0,0,20.232668,19.533344,79000,40000,162900,35300,79000,66.658417,17.353642,15.987937,21.705723,78.203735,.090541407,,,,93.841606,0,6.158391,77.798752,3.568167,18.633076,7.2171936,19.452976,19.566107,0,0,,,,,15.05775,,,0,,85.681915,85000,90200,54600,64500,40000,,,,,35300,,,95900,,9600
2023,east north central div,12600,"Wayne, IN",94.333412,1.5113769,.11876641,.75569654,3.280751,14.017086,8.1338835,0,59.280216,30.697716,90000,37000,40000,30000,53000,74.389664,6.5935431,19.016788,69.190514,0,30.809483,,,,29.320461,11.399325,59.280216,76.554291,1.6671426,21.778566,8.7508392,8.0146008,36.69873,11.755778,,0,,,,,,100,27.709099,,43.552959,95000,82000,45500,37000,,32000,,,,,,30000,38000,,53000
2023,east north central div,12701,"Cincinnati, OH",72.507057,6.6421628,12.765633,3.6240242,4.4611239,10.57031,22.363302,23.095522,4.5561457,10.806541,118000,71100,56000,148000,103000,74.624001,8.1462269,17.229771,66.625587,18.375488,14.998921,32.489506,5.9269648,61.58353,94.134613,3.7665234,2.0988665,67.363724,3.4687712,29.167503,4.2772641,18.748001,33.959763,17.635845,28.210131,36.199711,1.5612417,56.245922,31.265837,3.8189683,24.699654,1.4701375,4.3232331,6.0977364,26.34005,137000,90500,47000,86200,70700,56000,105500,56000,38000,164000,58500,55000,125000,90000,41000
2023,east south central div,12702,"Maysville, KY",94.336006,1.4049339,2.793752,.152972,1.3123417,11.632686,27.50721,0,100,3.6809731,84000,58300,65000,0,83600,73.000725,7.68115,19.318127,72.492691,0,27.507315,27.521614,0,72.478394,,,,3.6812007,12.269911,84.048889,8.3123636,12.888876,23.680283,0,,99.999619,0,,0,,,,,,0,100750,81950,40000,58300,,11000,93300,,65000,,,,,,83600
2023,east north central div,12800,"Washington, IN",97.830894,.14425634,.031137574,.32759163,1.6661223,7.2646208,22.342257,0,35.85218,15.344363,93300,39000,40000,319200,145000,77.143974,6.037641,16.818388,67.026764,0,32.973236,,,,10.338769,53.809048,35.85218,88.889137,6.7173915,4.3934712,4.2165117,14.597919,18.613356,,,,,,,,,,12.319719,,,100000,51000,54100,,,,,,,,,,145000,,
2023,east south central div,12901,"Lexington-Fayette, KY",78.22628,7.4452477,7.4668875,3.174881,3.6867034,10.359776,28.895082,33.30228,19.613422,10.551232,108500,66600,59900,100000,70000,73.837883,8.8256931,17.336424,43.339638,29.121069,27.539295,47.937187,4.1334858,47.929325,83.547409,3.9715641,12.481027,42.397926,16.709351,40.892719,4.532948,18.405401,31.08103,26.714954,1.6801454,61.104118,7.9643703,84.071571,54.265942,11.815561,8.7466803,75.269821,10.414602,0,15.004274,122000,76000,48000,73000,70000,20000,70000,24200,18400,122000,48000,0,99800,119500,20000
2023,east south central div,12902,"Mount Sterling, KY",94.336006,1.4049339,2.7937517,.152972,1.3123417,11.632686,27.50721,0,100,3.6809731,84000,58300,65000,0,83600,73.000725,7.68115,19.318127,72.492683,0,27.507315,27.521614,0,72.478386,,,,3.6812007,12.269911,84.048889,8.3123636,12.888874,23.680283,0,,99.999619,0,,0,,,,,,0,100750,81950,40000,58300,,11000,93300,,65000,,,,,,83600
2023,east south central div,12903,"Danville, KY",92.919601,2.2077827,1.6730392,.75758493,2.441992,9.9796295,23.29656,18.526751,6.2933235,10.509522,90000,92600,59900,141000,95000,72.728043,7.5611553,19.710798,37.25914,6.4673553,56.273502,65.401497,1.3993859,33.199112,76.238625,22.936964,.82441258,90.191261,0,9.8087358,3.5203538,13.081473,32.622902,28.74297,,10.875138,23.229,,10.044355,7.1772404,0,,9.7739105,,17.27347,110000,76000,45000,64300,,92600,60000,,42000,141000,31200,,99800,,42000
2023,east south central div,13000,"Elizabethtown, KY",81.448509,6.3335962,5.8309155,.94227183,5.4447088,7.6923356,32.543262,53.30352,3.6543164,24.943497,81240,37000,18000,694004,105000,69.973358,8.200407,21.826231,27.040783,33.965355,38.993862,13.640268,8.2138052,78.145927,99.999466,0,.00053265947,61.059433,18.452778,20.487789,2.1776528,12.764618,23.466295,0,10.783677,74.064339,.00047329013,35.294117,64.500443,3.6543357,,,0,24.146547,100,104500,68800,50000,71000,37000,16200,79000,77000,18000,694004,,,125000,48000,0
2023,east north central div,13101,"Louisville, KY",67.873131,8.7657957,15.825089,3.2228973,4.3130875,11.502497,18.787035,32.613422,8.890357,22.206861,105000,80500,39000,75000,66000,75.43644,7.2456913,17.317875,63.641869,22.542524,13.815604,43.819443,2.5944653,53.58609,91.230736,2.6636689,6.1055956,42.276115,4.7228203,53.001064,7.2310247,6.9820352,32.000309,15.796094,16.338543,36.560009,9.9458742,27.506622,51.396816,3.8116546,0,88.655663,.6557318,0,41.375858,120000,82400,55000,104000,40000,40000,65000,91000,30000,75000,253100,4400,102000,72000,49100
2023,east south central div,13102,"Madison, IN",90.483887,2.928741,.84859228,1.2850907,4.4536924,7.0328126,8.2732868,45.111664,8.9889545,2.529901,102000,78000,39000,122000,119000,77.242584,7.1262693,15.631145,69.262466,22.208391,8.5291481,35.567558,7.2240324,57.208412,67.880165,31.667467,.45236865,71.952873,4.798038,23.249086,3.7655432,13.432879,20.260489,9.897357,.030484665,16.547527,.0090241218,,66.229591,.71924019,26.843744,,.3757678,0,9.718771,113200,86500,56600,120000,40000,40000,193000,,39000,122000,58500,,125000,119000,57000
2023,east south central div,13103,"Bardstown, KY",83.064865,5.7795982,4.3574305,.66784585,6.1302605,8.0592651,34.021454,51.274021,6.464366,26.394356,81240,54000,23000,89300,105000,69.034622,8.2556725,22.709705,31.902779,26.070494,42.02673,13.20974,13.780674,73.009583,99.997589,0,.00240505,61.541927,17.02544,21.432634,2.5427907,9.2157497,24.408232,0,10.593576,74.380424,.0020928443,35.294117,63.566963,6.4645214,,,0,29.142979,100,105000,66400,39000,71000,37000,16200,79000,77000,18000,89300,,,125000,48000,0
2023,east south central div,13200,"Owensboro, KY",87.700111,3.6435122,6.2158828,1.0632058,1.377286,14.035612,18.639023,8.1074724,51.923256,31.238413,75000,82000,61600,37500,46200,59.940422,15.486698,24.572882,76.446564,2.0245521,21.528885,75.891701,9.4893885,14.618913,77.257645,0,22.742352,46.881115,6.5805621,46.538322,7.7285347,6.7337828,34.022282,0,,77.17292,0,0,55.45879,67.207924,,0,40.047569,0,26.781507,98000,85000,37800,122550,,11100,61600,182000,23000,37500,,67000,58700,44150,46200
2023,east north central div,13300,"Findlay, OH",92.267693,3.5721064,.99107254,1.14686,2.0222714,7.4722142,21.209841,53.631008,0,10.823898,95000,109000,32600,121700,132000,73.071945,15.222949,11.705106,63.292801,8.1541386,28.553057,1.6455345,20.498064,77.856407,98.78228,.88100696,.33671105,61.05101,31.309036,7.6399527,2.4970579,14.89711,28.874456,19.869453,1.2565448,29.879272,,.69469088,68.701622,0,,,.00089676358,19.647308,61.151798,110000,64800,43600,140000,50000,43500,,100000,32400,121700,,,140000,132000,23300
2023,east north central div,13400,"Lima, OH",88.980164,3.3369713,4.2716713,.55933827,2.8518598,4.9797468,10.338057,34.579041,0,.86232007,91000,43500,45000,82000,124000,76.788803,10.906712,12.304483,70.330521,10.114411,19.555063,10.695876,15.506872,73.797249,100,0,0,75.823502,6.7959032,17.380592,1.7965384,12.698009,18.003773,5.6630754,0,32.498924,0,0,46.856812,0,,,0,12.688822,0,105000,64800,36000,50000,63200,32000,85000,98000,45000,82000,,,210000,54000,86740
2023,east north central div,13501,"Toledo, OH",76.871086,7.1990943,10.425295,1.4910237,4.0135045,9.6799078,7.0275202,19.741035,21.159122,22.628386,95900,80200,55000,55000,50000,68.738708,10.214927,21.046366,55.621887,26.176205,18.20191,12.793396,11.507533,75.699074,82.283821,7.6322174,10.083963,65.347893,.58612025,34.06599,3.4742649,8.5947227,30.474609,4.1040421,7.5621262,15.192347,2.5309968,4.5802298,24.954287,25.714802,0,0,.91477519,.17243384,64.667404,116400,71400,43000,122000,60500,49100,99000,63200,32400,55900,85000,30000,86000,72210,23300
2023,east north central div,13502,"Defiance, OH",95.799713,2.4020662,0,.14761683,1.6506019,4.4676466,5.6151447,,0,.42466292,96000,63200,,121700,100300,81.218567,6.4484382,12.332992,36.481556,24.844812,38.673634,,,,100,0,0,67.12072,3.3467484,29.532532,2.3784716,.20723036,20.453455,9.8579302,0,5.2201409,,,,0,,,0,,0,107000,89960,30000,59000,63200,116300,,,,121700,,,129000,,100300
2023,east north central div,13600,"South Bend, IN",71.792778,9.7865973,12.24807,1.9481035,4.2244473,9.7873249,26.140335,31.28714,7.8839221,31.931549,87000,40500,28000,96000,56500,72.209869,11.008393,16.781738,55.145813,7.54565,37.308537,26.652809,.78838617,72.5588,99.954117,.045883141,0,45.318237,8.0068264,46.674938,6.3431859,14.276554,21.662233,26.909447,16.350052,26.983595,5.4501462,0,41.117714,7.8875408,,,0,5.3692813,67.491554,107370,75000,57000,68000,62000,30000,73000,96000,22700,96000,,,110000,56500,17600
2023,east north central div,13700,"Concord, IN",72.603622,17.971243,3.5077295,.99331224,4.9240928,6.1567645,24.661839,51.93399,46.142056,16.715567,93800,59800,17000,40000,72000,76.76358,8.6022663,14.634153,63.591831,14.52526,21.882906,33.297768,5.6817203,61.020512,56.890697,.26969653,42.839611,68.324051,.49389625,31.182047,2.0956397,7.4039788,26.72629,28.829939,35.768497,5.1770368,0,0,85.109077,5.8048964,,100,0,,53.60638,105000,74000,44000,72000,51000,59800,110000,54000,17000,58900,,10800,116600,,19200
2023,east north central div,13800,"Wayne, IN",83.489563,12.058465,.49921522,1.3601637,2.5925937,8.3859329,33.638245,3.8785353,4.3112392,21.067179,97200,32000,62000,88000,80000,75.203598,9.7782888,15.018114,68.416275,2.38901,29.194715,40.796589,0,59.203411,94.224564,1.4641945,4.3112392,45.050247,18.382847,36.566906,4.0099387,15.561825,25.626616,24.672573,0,57.401447,0,,6.5512023,0,,,0,15.74074,49.699532,105000,87000,37000,50000,83000,20000,108000,,62000,88000,,,80000,95700,20800
2023,east north central div,13900,"Center, IN",84.073631,9.044281,2.69379,1.779739,2.4085579,10.73381,6.1851716,1.1744632,5.3837466,16.008545,80000,53500,62000,50200,73000,62.907337,17.073515,20.019148,39.776875,2.2017491,58.021378,26.577715,0,73.422287,92.787811,1.8284423,5.3837466,51.640636,0,48.35936,5.5157943,24.969036,14.990044,.13741523,0,10.565953,0,,1.5996003,0,,,0,,33.103302,112000,66000,35600,115000,120000,25000,511000,,62000,50200,,,80000,,55000
2023,east north central div,14000,"Muncie, IN",87.875534,4.4206986,1.2759342,.94709778,5.4807372,12.083055,20.352325,11.092105,16.175444,12.524137,85000,41000,71700,60500,58000,69.41349,13.409387,17.177124,45.255947,11.347218,43.396835,41.359344,2.4688747,56.17178,81.646912,2.1776428,16.175444,38.723793,4.0420585,57.23415,5.5081673,21.910053,30.980978,1.7796842,0,45.042255,0,,19.746758,0,,100,6.7684822,.0084483624,17.302227,100000,75000,40000,65950,72000,32000,108000,,33300,60500,,30000,63500,41500,55000
2023,east north central div,14100,"Fort Wayne, IN",78.661057,7.2359757,5.8689499,4.6506424,3.5833783,6.8746195,17.163067,27.466795,14.280692,38.552017,95000,82000,30000,53000,55000,75.846115,7.9378395,16.216051,79.111961,5.3146763,15.573361,26.285803,6.2582483,67.455948,77.999298,20.534052,1.4666483,50.501678,5.239079,44.259243,3.7573709,1.7023543,23.98654,6.1654167,6.1513557,76.788559,0,0,40.718124,16.42841,0,100,0,61.525269,79.822113,110000,74000,36600,120200,96000,11330,67200,28700,22470,53000,160400,8000,125000,18180,17000
2023,east north central div,14200,"Indianapolis, IN",62.408764,11.876988,15.917839,5.7060261,4.090385,5.9114799,17.306025,14.339227,5.1961408,22.672911,122000,66300,62850,90600,75000,76.856178,8.638402,14.505421,70.294563,17.74642,11.959013,45.760059,11.285491,42.954453,97.539429,.035367068,2.4252086,39.332645,11.962866,48.704491,2.3953195,16.614332,18.167801,16.335518,8.5456333,36.010483,10.668612,6.8511419,20.216949,3.7326288,,64.132889,9.34517,32.131355,31.112898,141500,72400,63500,66300,113000,55000,79000,85000,37000,90600,,40200,101000,79600,30000
2023,east north central div,14300,"Columbus, IN",81.878479,7.3217735,1.4983634,3.9805722,5.3208151,9.5414486,.1949614,31.828558,3.2076526,67.295479,106900,75000,63200,159400,1500,76.175537,8.2011366,15.623328,75.416252,4.6628828,19.92086,47.930935,.92038739,51.148678,96.408371,1.2514858,2.3401451,31.481398,.59444648,67.924156,3.0875716,3.6724224,44.089798,.25851378,0,0,0,,62.227528,.89982617,,,4.8242216,,96.838524,125000,85000,36900,75000,236000,53000,179000,,31200,159400,,,135500,,1500
2023,east north central div,14400,"Terre Haute, IN",91.872314,4.0917501,.75347263,.73282242,2.5496449,10.145949,24.34318,32.295902,.83384264,23.670889,82000,50000,43600,80000,72000,68.230347,10.312885,21.456772,44.931717,18.569527,36.498756,0,10.732173,89.267822,73.241112,0,26.758894,57.697369,29.009867,13.292768,2.4945648,19.98407,29.748022,9.7154427,12.770022,48.238712,,,36.178661,1.1384898,,0,.00014494512,64.426598,37.469532,95000,62900,41000,75000,58580,33000,,,43600,493000,,56200,116000,30000,39000
